Customer_ID,Name,Email,Phone,Address,City,State,Zip_Code,Subscription_Type,Service_Tier,Monthly_Bill,Join_Date,Payment_Status,Region,Contract_End,Age_Group,Employment_Status,Customer_Lifetime_Value,Loyalty_Points,Churn_Risk,Number_Of_Devices,Has_Outdoor_Dish,Auto_Pay_Enabled,Paperless_Billing,Last_Payment_Date
11152,Judy Carey,timothyfreeman@example.com,410.474.8617,"901 Melissa Crescent Apt. 805, Kimberlyhaven, AS 12238",Roachfort,ARIZONA,82005,America'S Top 250,Basic,94.75,2022-03-08,Pending,Northeast,2027-10-27,18-25,Employed,11947.75,25852,Low,1,False,True,True,2026-03-12
5778,Jason Smith,ashley48@example.net,717-204-9887,"7456 Derek Pines Apt. 359, West Monica, IA 24970",East Andrewstad,ARIZONA,68251,America'S Top 120,Standard,138.58,2021-05-06,Paid,Northeast,2027-09-25,65+,Employed,9072.25,30742,Low,2,True,True,True,2026-03-12
6511,Shane Waller,kwilson@example.net,001-401-789-1116x64673,"07136 Thomas Place, Riceland, IL 78330",Leonbury,VERMONT,60600,Sling Orange,Premium,183.09,2023-04-16,Overdue,South,2027-04-24,56-65,Student,2764.92,9163,High,1,False,False,False,2026-03-12
6758,Chad Schwartz,roger25@example.org,(355)953-5518x576,"992 Melanie Rapid, Kristinabury, HI 48300",South Lee,MAINE,80958,America'S Top 200,Vip,120.33,2022-12-05,Disputed,Southwest,2028-01-18,26-35,Employed,5335.49,32816,Low,5,False,True,True,2026-03-12
8286,Tracey Saunders,ronaldjennings@example.net,+1-442-208-6490x7693,"074 Cathy Route, North Laura, WA 11481",North Shannon,ALASKA,1839,America'S Top 250,Standard,188.16,2025-02-16,Pending,Southwest,2028-01-30,26-35,Unemployed,8707.62,19722,High,4,False,False,False,2026-03-12
4139,Julie Moore,ryanmelinda@example.org,747-402-3246,"77793 Joanna Square Suite 355, Serranohaven, ME 68842",Sandrachester,TENNESSEE,19531,Spanish Premium,Vip,180.77,2024-01-12,Overdue,Northeast,2027-12-17,56-65,Employed,12096.98,13570,High,7,True,True,True,2026-03-12
11821,Christopher Davis,michellegreene@example.net,+1-927-841-7105,"9319 Melanie Ways Apt. 639, East Jesusberg, TX 56864",Whitechester,TEXAS,44981,Sling Orange,Vip,239.37,2021-08-16,Pending,Midwest,2027-01-05,46-55,Student,3328.17,33560,High,8,False,True,False,2026-03-12
9492,Brian Taylor,davismargaret@example.net,Unknown,"USCGC Thompson, FPO AP 30795",Priceton,IDAHO,42804,Sling Blue,Standard,232.85,2024-04-23,Paid,Southwest,2026-08-18,26-35,Student,13664.56,7526,High,7,False,False,True,2026-03-12
9589,Steven Jones,nicholstammy@example.com,+1-714-279-3690x39185,"3082 Lisa Route Apt. 000, East Deanna, CT 89902",Zacharyton,MISSISSIPPI,80779,Sling Blue,Standard,189.43,2024-06-12,Overdue,Midwest,2027-04-12,36-45,Self-Employed,4342.31,15686,High,6,True,True,False,2026-03-12
2881,Patty Edwards,xthompson@example.org,916.625.3706,"7654 Ian Knoll, North Regina, AZ 99175",South Jamesfort,WASHINGTON,30418,Spanish Premium,Standard,237.35,2021-10-31,Paid,Midwest,2027-10-19,46-55,Student,662.31,32602,High,8,True,True,True,2026-03-12
3410,Frank Perry,wwilliams@example.com,4613218937,"705 Brown Greens Suite 377, Joneshaven, NH 08859",Thompsonstad,NEW JERSEY,30474,America'S Top 500,Premium,196.09,2022-11-07,Disputed,South,2027-11-10,36-45,Retired,11580.43,23027,Low,8,True,True,True,2026-03-12
3062,Allison Bradford,kaitlinwhite@example.com,670-992-0459x6773,"562 Galloway Keys Apt. 401, Calvinfort, HI 88082",Mcdowellbury,TENNESSEE,96678,Spanish Premium,Premium,244.73,2025-06-30,Pending,South,2026-06-29,18-25,Retired,13955.16,2097,High,7,False,True,False,2026-03-12
7143,David Smith,jacobadkins@example.net,486.447.0826,"12313 Brandon Roads Apt. 444, Wigginsburgh, AZ 79019",South Anthonyside,NEW YORK,99404,America'S Top 500,Premium,149.42,2025-03-01,Pending,Midwest,2027-11-11,36-45,Employed,11911.24,36690,Low,1,True,True,True,2026-03-12
11435,Lisa David,youngjason@example.com,(638)356-8446,"135 Herrera Points Apt. 592, East Maurice, MD 59660",Toniport,HAWAII,47246,America'S Top 250,Premium,166.37,2025-11-19,Paid,Northwest,2027-01-01,65+,Student,8228.97,31861,High,5,True,True,False,2026-03-12
11369,Melissa Walton,laurieowens@example.com,+1-479-977-1201,"181 William Ridge Apt. 423, Richardsontown, AR 80880",Reynoldsport,MICHIGAN,48563,America'S Top 200,Vip,54.71,2022-05-03,Overdue,Northwest,2026-10-06,36-45,Retired,13377.34,42853,Medium,6,True,True,False,2026-03-12
3785,Dennis Baker,sgibson@example.net,(406)487-8763x363,"159 Tasha Orchard Apt. 577, Brianhaven, SD 03269",New Lauraborough,OKLAHOMA,76398,America'S Top 250,Premium,99.67,2023-07-04,Pending,South,2026-10-16,18-25,Unemployed,11779.14,17450,Medium,5,False,True,False,2026-03-12
7045,Christopher Williams,lynnjill@example.com,540.631.4143,"123 Gibson Corner Apt. 884, Farrellchester, WA 87614",West Thomaston,MAINE,60968,America'S Top 500,Vip,211.98,2025-06-16,Paid,South,2027-06-29,56-65,Employed,12196.6,49666,High,4,True,False,True,2026-03-12
1196,Susan Sparks,lbenitez@example.com,802-566-6721x1619,"893 Melvin Spur Suite 137, South Kevin, NM 29277",Johnsonshire,MASSACHUSETTS,93354,America'S Top 500,Standard,148.09,2022-11-27,Paid,Midwest,2027-09-17,46-55,Self-Employed,8323.04,10058,Low,7,False,False,True,2026-03-12
4258,Emily Vance,jessicaknapp@example.org,739-253-2112,"82465 Garrett View Apt. 688, Port Robertchester, MS 38332",North Ashleybury,WYOMING,30435,America'S Top 500,Standard,203.49,2024-09-06,Pending,Northwest,2026-04-13,26-35,Retired,3347.99,10757,Medium,1,False,True,True,2026-03-12
2798,Michael Coleman,cwarner@example.com,280-231-8469x745,"13896 Donna Walk Suite 044, Lucasborough, RI 80781",Jenniferchester,MINNESOTA,9110,America'S Top 250,Standard,128.75,2021-09-27,Disputed,Northeast,2026-04-03,26-35,Student,5840.09,42411,High,7,True,False,False,2026-03-12
11850,Brittney Gonzales,debra65@example.net,808-753-3064x391,"552 Luna Lodge Suite 803, South Billside, IL 28392",Rhondaburgh,MARYLAND,19045,America'S Top 120,Standard,244.79,2021-11-14,Pending,Northwest,2027-02-02,36-45,Unemployed,1432.3,33228,Medium,8,True,True,True,2026-03-12
9276,Kyle Williams,waltersnicole@example.org,+1-272-248-7162x182,"1728 Erik Falls Suite 360, West Brandyburgh, HI 03503",West Nancy,ARIZONA,63029,America'S Top 120,Standard,208.35,2024-11-16,Pending,South,2027-05-25,18-25,Unemployed,13841.53,5130,High,4,True,False,False,2026-03-12
7379,Jacob Khan,rcampbell@example.com,681.932.1119x347,"PSC 6457, Box 3397, APO AE 84268",Johnsonbury,UTAH,54490,America'S Top 200,Premium,195.0,2025-04-08,Paid,West,2027-10-22,18-25,Unemployed,11213.71,39466,Low,4,True,True,True,2026-03-12
7064,Nancy Cook,destiny18@example.net,+1-584-456-3506x9876,"PSC 6516, Box 4612, APO AE 15851",Mitchelltown,CALIFORNIA,3142,America'S Top 200,Basic,173.74,2022-05-26,Pending,Northeast,2027-08-24,46-55,Employed,8980.73,47987,Medium,8,True,True,True,2026-03-12
2733,Jenny Carey,chloe85@example.org,432.225.6220,"682 Derek Spurs, West Kimberly, IN 56051",Port Ericshire,PENNSYLVANIA,72336,Spanish Premium,Premium,87.13,2022-04-24,Disputed,South,2027-09-12,36-45,Student,9351.08,32512,High,3,True,True,True,2026-03-12
1770,Dennis Moore,lucas40@example.com,001-200-762-1818x0946,"41791 David Cliffs, Westchester, OR 34483",Valenzuelaview,NORTH CAROLINA,64096,Spanish Premium,Vip,78.45,2022-01-22,Paid,Northeast,2027-04-21,36-45,Student,6663.63,36664,High,3,True,False,True,2026-03-12
4413,Nicholas Preston,hbriggs@example.net,+1-822-451-4784,"2134 Kimberly Road Suite 101, North Aaronfurt, NY 10744",New Maria,INDIANA,11968,Sling Blue,Vip,52.37,2024-04-29,Overdue,West,2028-01-16,46-55,Student,5104.07,29059,Low,4,False,False,False,2026-03-12
12130,Kevin Vincent,zgibson@example.net,3898784907,"63256 Thomas Burg, Knighthaven, NJ 29118",Hubbardshire,MASSACHUSETTS,36694,America'S Top 250,Premium,118.28,2021-09-10,Overdue,South,2026-04-28,18-25,Student,3139.75,26145,Medium,6,False,True,True,2026-03-12
9346,Angela Lowe,jessicagray@example.com,Unknown,"01547 Morris Skyway, Janiceland, CA 02184",Natalieton,GEORGIA,75775,America'S Top 200,Premium,166.1,2025-06-19,Paid,Northwest,2026-05-16,56-65,Student,12491.22,17869,Medium,3,False,False,False,2026-03-12
4489,Jessica Carrillo,dthomas@example.com,(641)599-5152x6729,"6877 Susan Extension, Riosport, WA 40241",West Johnfort,VIRGINIA,65207,America'S Top 500,Standard,207.93,2025-09-04,Disputed,South,2026-03-19,18-25,Self-Employed,6431.34,15110,Low,5,True,True,True,2026-03-12
8432,Paul Hernandez,ashley40@example.org,(896)285-0280x9914,"90356 Walters Drives, West Ronnieport, OR 86761",West Andrew,ARIZONA,95053,America'S Top 250,Premium,241.67,2022-05-04,Disputed,Northeast,2027-04-02,18-25,Retired,6893.31,26660,Low,8,False,False,False,2026-03-12
1350,Anthony Becker,ismith@example.com,775-762-8280x66880,"980 Joseph Ville, Nicholaston, MP 63301",Lake Raymond,FLORIDA,79768,America'S Top 200,Basic,81.11,2022-01-04,Pending,South,2027-01-07,26-35,Student,7450.98,6937,Low,8,True,True,False,2026-03-12
3968,Ryan Wright,jason34@example.com,557-521-2384,"222 Jason Coves Apt. 068, Alanmouth, MD 26163",South Nicoletown,PENNSYLVANIA,84954,America'S Top 120,Standard,103.13,2023-07-26,Disputed,Northwest,2026-07-06,56-65,Employed,1305.24,37085,High,5,False,False,False,2026-03-12
7129,Martin Jones,sguzman@example.com,(791)666-3720x1782,"52006 Susan Ville, Andersonmouth, LA 21785",Port Rachael,MISSISSIPPI,7365,America'S Top 250,Premium,233.28,2022-02-04,Pending,Northwest,2026-05-14,36-45,Unemployed,12261.37,2960,Medium,7,True,True,True,2026-03-12
10670,Julian Stone,linda58@example.net,858-927-5106x7296,"7442 Zachary Gardens Suite 981, East Brianmouth, PR 62633",Robertborough,LOUISIANA,49313,America'S Top 200,Standard,182.15,2021-07-05,Overdue,West,2026-07-19,65+,Self-Employed,9289.75,2847,Low,6,True,False,True,2026-03-12
7880,Kristy Long Dvm,vanessacole@example.com,(710)496-9209,"26065 Mark Plains Suite 897, Yangside, NJ 14842",Danielstad,NEW YORK,20217,America'S Top 200,Premium,142.27,2022-07-25,Paid,Northeast,2027-03-13,46-55,Self-Employed,8968.59,17831,High,1,True,True,False,2026-03-12
5114,Ashley Davis,barrycatherine@example.com,8304944902,"0571 Sarah Flat Apt. 843, West Michelle, IA 80820",Audreyburgh,WISCONSIN,38704,America'S Top 200,Basic,206.33,2026-03-13,Paid,West,2027-07-10,46-55,Self-Employed,13437.68,37289,High,1,True,True,True,2026-03-12
4410,Brenda Martin,kimberlystevens@example.net,001-632-566-1526x892,"62810 Selena Squares, New Allenburgh, DE 09647",Hernandezfurt,INDIANA,86245,America'S Top 500,Basic,166.58,2023-04-02,Overdue,Midwest,2027-01-19,26-35,Student,13976.44,41231,Low,1,False,False,False,2026-03-12
10008,Jerry Fields,shawnmitchell@example.org,224.490.2120x3423,"03771 Rebecca Tunnel, West Susan, MD 40387",Moraleshaven,ARKANSAS,68657,America'S Top 250,Standard,216.16,2024-07-12,Paid,Midwest,2026-07-29,18-25,Self-Employed,10983.65,33262,Medium,6,True,False,True,2026-03-12
6523,Jared Meyer,gonzaleskenneth@example.com,+1-412-247-2418x96120,"66662 Mason Path Apt. 068, West Alvin, PA 85651",Smithland,PENNSYLVANIA,57109,Sling Blue,Vip,166.59,2021-05-07,Overdue,Northeast,2027-05-15,26-35,Retired,6243.06,12578,High,5,True,False,False,2026-03-12
1829,Nina Chang,gravesmichael@example.com,+1-983-716-6298x0443,"45354 Wilson Radial, East Sergioville, WY 62015",New Melissashire,HAWAII,62288,America'S Top 120,Vip,186.71,2023-05-07,Disputed,Southwest,2027-01-09,36-45,Self-Employed,4432.31,6062,High,1,False,False,True,2026-03-12
6295,Catherine Adkins,christopher66@example.net,774-582-3584x5664,"16354 Katherine Stravenue, Masonmouth, UT 89480",East Christopherchester,UTAH,59433,Sling Orange,Vip,211.31,2022-12-08,Paid,West,2028-01-08,18-25,Self-Employed,2756.8,46725,Medium,8,True,True,True,2026-03-12
9041,Stephen Choi,webbrebecca@example.net,605-690-0366x536,"947 Thompson Club Apt. 430, Michaelville, NC 94429",Victoriachester,COLORADO,70959,America'S Top 120,Premium,111.02,2025-12-01,Overdue,Northeast,2028-02-21,65+,Self-Employed,7610.45,11015,High,8,True,True,False,2026-03-12
9224,Daniel Thomas,gillespiecynthia@example.com,Unknown,"14595 Richard Crest Suite 598, Hallville, MA 74630",Rachelberg,LOUISIANA,17008,Spanish Premium,Vip,239.09,2024-05-05,Paid,Southwest,2027-04-21,56-65,Employed,13848.79,21176,Medium,8,True,False,True,2026-03-12
9473,Kathy Freeman,caroline45@example.net,+1-941-876-6027x5168,"213 Laura Courts Suite 259, Robertville, MP 59112",South Alexander,DELAWARE,10701,America'S Top 500,Premium,76.92,2024-10-05,Pending,Midwest,2027-09-23,65+,Student,12356.73,44260,High,4,False,True,False,2026-03-12
12603,Kristin Lane,lopezjim@example.net,633-210-4211,"6955 Mcclain Course Suite 410, East Jeremy, ND 71795",South Vickieburgh,NEBRASKA,82239,America'S Top 500,Basic,249.11,2022-06-08,Pending,West,2027-06-02,26-35,Self-Employed,14069.75,28749,High,1,False,True,False,2026-03-12
11689,Mr. Steven Rodriguez,adamsjacob@example.com,937.789.4300,"5613 Robert Dale Suite 271, West Katrinaside, MA 20740",New Jacqueline,MISSISSIPPI,47613,Sling Blue,Premium,103.27,2026-01-18,Pending,South,2028-02-16,18-25,Unemployed,1156.4,3420,Medium,3,False,True,False,2026-03-12
6709,Pamela Gilbert,dnguyen@example.net,706.229.7763x0465,"399 Duke Plain Suite 186, East Maurice, MD 68370",South Carrieville,VIRGINIA,96802,Sling Orange,Basic,126.96,2022-06-18,Paid,West,2026-07-09,46-55,Unemployed,13327.01,36759,Medium,1,False,False,True,2026-03-12
9678,Nicole Harris,jeffrey04@example.com,(920)357-8917x9626,"05985 Brandon Views Suite 930, Hamiltonbury, TX 77729",East Cathy,MONTANA,23436,America'S Top 500,Basic,106.73,2024-05-17,Overdue,Northwest,2027-10-30,26-35,Employed,2833.78,19669,Medium,7,False,False,True,2026-03-12
5295,Jennifer Sweeney,margaret72@example.net,2319118780,"1749 Jennifer Dam Apt. 974, Hillton, PR 57965",East Heatherfurt,VIRGINIA,57122,America'S Top 250,Standard,129.98,2021-05-16,Overdue,South,2027-08-07,36-45,Employed,7597.35,8489,Low,4,True,False,False,2026-03-12
9138,Amber Price,mwilson@example.org,243.481.7041,"1318 Patrick Trail, Bookermouth, DE 05168",Williamton,MONTANA,10624,America'S Top 500,Vip,172.94,2026-02-02,Disputed,Southwest,2027-05-20,56-65,Employed,13186.62,48142,Medium,1,False,False,True,2026-03-12
2133,Eric Pena,monica28@example.com,(885)629-8489,"35951 Smith Lakes, Port Victor, CT 76577",Port Phillipchester,MISSISSIPPI,27311,America'S Top 120,Standard,205.57,2023-03-09,Disputed,Northwest,2026-11-11,18-25,Retired,1102.15,48052,High,3,False,False,False,2026-03-12
12019,Jimmy Reese,jennarodriguez@example.com,(660)996-5226x0577,"48973 Castillo Pine, Bruceside, MS 08239",Michaelside,MISSISSIPPI,44702,Spanish Premium,Premium,65.56,2023-05-16,Disputed,Southwest,2027-10-05,26-35,Employed,9570.8,7907,High,6,True,True,True,2026-03-12
6615,Nicole Pierce,chopkins@example.net,762-949-5006,"6688 Ashley Ridges Apt. 166, Patelside, UT 65693",New Chris,RHODE ISLAND,28489,America'S Top 250,Basic,156.21,2026-01-10,Disputed,Midwest,2027-05-31,65+,Self-Employed,12269.75,38307,Low,2,False,False,True,2026-03-12
3483,Paige Moody,jermaine97@example.org,(333)531-1377x25537,"PSC 7037, Box 8527, APO AA 31695",Stevensview,CONNECTICUT,72064,Spanish Premium,Premium,58.05,2025-09-26,Overdue,Northwest,2026-03-30,26-35,Self-Employed,3443.96,45069,Medium,5,True,True,True,2026-03-12
12233,John Johnson,henryfernandez@example.com,895.371.9456,"75797 Goodman Isle, South Danieltown, PW 62511",Lake Madelineborough,ARKANSAS,98641,America'S Top 250,Premium,55.53,2021-09-07,Paid,Northwest,2026-09-16,18-25,Self-Employed,2791.12,27803,Medium,7,True,True,True,2026-03-12
9580,Robin Williams,reedalyssa@example.net,+1-792-838-4831x08136,"4885 Jennifer Turnpike, Patelton, UT 12523",West Robin,NEW JERSEY,89271,Sling Orange,Basic,197.0,2021-07-10,Overdue,South,2026-08-07,65+,Self-Employed,8594.0,19048,High,3,False,False,True,2026-03-12
12685,Angela Thomas,fbutler@example.com,001-699-540-2976x867,"PSC 1605, Box 9577, APO AP 63845",Lake Karen,KANSAS,33413,Spanish Premium,Vip,97.66,2024-09-13,Paid,Midwest,2026-05-04,46-55,Employed,10515.56,34571,High,6,True,True,False,2026-03-12
7957,Drew Robles,carmenho@example.com,001-838-949-0058x7668,"3686 Harmon Springs Suite 660, Lake Elizabeth, WA 81269",East Cassandramouth,LOUISIANA,74944,Sling Orange,Standard,138.86,2024-09-22,Disputed,Northeast,2027-07-10,56-65,Student,7319.0,30570,High,7,False,True,True,2026-03-12
10183,Joseph Tyler,kchandler@example.com,+1-275-874-8172x43689,"3006 Miller Bridge, Catherinehaven, NY 55557",Melanieburgh,ALABAMA,25908,Sling Blue,Standard,116.03,2024-09-27,Paid,Midwest,2027-05-04,65+,Student,13216.3,16676,Low,2,True,False,False,2026-03-12
2937,Robert Bailey,brandonflores@example.org,(225)396-3876x2539,"689 Hoffman Field Suite 308, Davidchester, ME 46148",Williamsbury,LOUISIANA,94281,America'S Top 200,Vip,57.65,2025-07-18,Overdue,South,2027-01-23,46-55,Retired,8113.7,36942,High,2,False,True,True,2026-03-12
5546,April Nelson Md,brandi03@example.net,719.263.4430,"36885 Stacy Island Apt. 385, Margaretfort, AL 83110",Jenkinston,NEW YORK,61303,America'S Top 120,Premium,86.08,2023-08-13,Pending,South,2026-10-20,26-35,Self-Employed,4921.55,20973,Low,6,False,True,True,2026-03-12
2556,Taylor Leblanc,mrussell@example.org,+1-305-456-6013x960,"968 Samuel Ways, West Helen, WA 88368",Matthewfurt,VERMONT,71439,America'S Top 120,Premium,187.15,2022-08-12,Pending,Midwest,2026-04-11,18-25,Self-Employed,14289.49,14378,Medium,8,False,False,True,2026-03-12
11258,Veronica Tucker Md,thomas46@example.org,001-817-937-4515x915,"02223 Mitchell Divide, Hughesbury, CO 23503",Riverahaven,COLORADO,68133,America'S Top 500,Vip,115.43,2023-05-11,Overdue,South,2027-05-25,56-65,Retired,12178.83,14707,Low,7,True,True,True,2026-03-12
3583,Lisa Williams,dcosta@example.net,812.354.5331,"9890 Bradford Ports Apt. 650, West Jessica, MN 27791",East Jeremy,OREGON,50604,Sling Orange,Basic,94.14,2021-09-22,Disputed,Northeast,2026-09-08,56-65,Self-Employed,11145.76,6257,Low,5,True,True,True,2026-03-12
5458,Benjamin Perez,tina29@example.org,501.472.0917,"7525 Brittney Points Suite 786, Mooreton, MT 73357",Davidberg,DELAWARE,10605,Spanish Premium,Basic,207.9,2024-05-31,Disputed,Southwest,2027-07-21,18-25,Retired,4185.06,17903,Medium,2,False,True,True,2026-03-12
8350,Colleen Kidd,gilldaniel@example.com,278-434-9019,"USNS Edwards, FPO AE 84206",Harrellstad,WASHINGTON,38398,Sling Blue,Standard,211.33,2024-07-26,Disputed,Northwest,2026-03-31,18-25,Employed,12208.3,38739,Low,1,False,False,True,2026-03-12
4252,Jamie Johnson,williamsonjason@example.net,(629)955-6667x4216,"80599 Thompson Mountain, Lake Christopherberg, VT 68782",New Alexander,TENNESSEE,81090,America'S Top 250,Vip,197.87,2026-01-07,Disputed,Northwest,2026-08-08,26-35,Retired,7078.9,48068,Low,5,True,True,True,2026-03-12
12553,Brett Rowe,ckrueger@example.net,(214)547-8703,"794 Maxwell Parkway Apt. 894, Lake Jessicatown, NJ 82122",Lake Jordan,CONNECTICUT,9327,Sling Blue,Vip,51.82,2021-10-26,Pending,South,2027-10-18,26-35,Unemployed,13966.89,35335,High,1,True,True,False,2026-03-12
6545,Charles Barker,salinasnicole@example.net,(964)524-8825,"885 Dominique Views, East Karina, DC 78824",New Amy,PENNSYLVANIA,85479,America'S Top 200,Premium,178.77,2025-07-02,Paid,Northwest,2027-07-17,46-55,Retired,12838.49,27272,Medium,2,True,False,True,2026-03-12
12080,Franklin Vega,brittanywilliams@example.net,766.864.7812x21972,"386 Melissa Flats, North Michael, NJ 71512",East Davidberg,RHODE ISLAND,3720,America'S Top 250,Vip,148.55,2024-02-02,Pending,Midwest,2027-01-26,36-45,Unemployed,14365.24,31215,High,5,True,True,False,2026-03-12
1429,Seth Hunter,linda58@example.net,301.970.4181x69345,"84517 Bryan Point, North Jay, WI 04016",Simonland,LOUISIANA,79477,Spanish Premium,Premium,232.53,2024-03-02,Disputed,Southwest,2028-02-01,56-65,Student,559.6,4446,High,4,True,True,True,2026-03-12
12369,Sara Black,johnmarshall@example.net,(618)344-0557x32057,"568 Stewart Gateway, West Cameron, CO 40481",Mckayland,MISSISSIPPI,36852,America'S Top 200,Basic,153.01,2025-09-09,Overdue,Northeast,2027-06-21,65+,Student,11297.94,4721,Low,6,True,True,False,2026-03-12
1318,Bonnie Spencer,meganharris@example.net,332.820.5715x13122,"54767 Eric Square Suite 578, South Ryanland, SD 55682",Howemouth,VERMONT,87494,Sling Orange,Basic,170.34,2021-07-16,Disputed,West,2027-05-29,26-35,Retired,3029.23,18155,Low,5,True,True,False,2026-03-12
11055,Sylvia Riggs,fwiley@example.com,782.307.5653,"22551 Susan Village Apt. 406, West Hannah, MS 61256",Jacquelinefort,NEW MEXICO,81515,Sling Blue,Vip,137.55,2023-09-23,Overdue,Northeast,2027-07-12,56-65,Student,11463.74,20283,Low,8,True,False,True,2026-03-12
9733,Bradley Melendez,stephen13@example.com,001-617-423-4039x97589,"6541 Gonzalez Summit, East Mariafort, PA 05874",Port Glenn,WEST VIRGINIA,36820,Sling Blue,Vip,134.62,2024-10-23,Overdue,Northwest,2026-12-21,26-35,Self-Employed,14467.93,45814,High,7,False,False,True,2026-03-12
3942,Donald Smith,bradleydickerson@example.net,393-332-5780x7972,"416 Moreno Glens Suite 228, Kleinborough, AL 86366",Jaredton,COLORADO,59802,Spanish Premium,Standard,149.19,2021-10-30,Paid,Midwest,2028-02-07,56-65,Employed,5007.03,43614,Medium,7,True,False,True,2026-03-12
11237,Adrian Preston,taylorsarah@example.net,001-982-903-1245x020,"50980 Morales Stravenue Suite 899, Amandaside, HI 82420",Olsonhaven,RHODE ISLAND,75501,Sling Blue,Basic,148.55,2022-03-19,Disputed,Northwest,2026-04-23,46-55,Student,5997.62,14156,Medium,2,True,True,True,2026-03-12
7466,James Daugherty,ericyoung@example.com,952.383.3423,"047 Richard Heights, West Gwendolynport, CA 93431",Beverlyfurt,IDAHO,16445,America'S Top 120,Standard,135.12,2022-05-28,Paid,Northwest,2027-05-18,56-65,Student,6041.87,30517,Low,8,False,True,False,2026-03-12
10718,Daniel Foster,james78@example.com,001-209-603-4098,"12744 Laura Hill Apt. 051, Lake Allisonmouth, NV 41744",New David,INDIANA,45006,Sling Blue,Premium,211.01,2024-05-10,Pending,South,2026-09-08,65+,Employed,14969.44,45153,High,8,False,False,True,2026-03-12
7964,Lisa Brown,laurasanchez@example.org,772.644.1597x0124,"9892 Peter Row, Port Leon, VA 36599",Martinside,SOUTH CAROLINA,21124,Spanish Premium,Vip,149.77,2024-10-31,Disputed,West,2026-04-08,36-45,Student,10616.98,41106,Medium,4,False,True,True,2026-03-12
3473,Kimberly Walsh,dreynolds@example.com,851-435-3120,"78527 Curtis Gateway, New Reneeville, LA 14245",Lake David,WASHINGTON,76830,America'S Top 120,Premium,117.13,2023-12-13,Pending,South,2026-04-11,26-35,Unemployed,10897.31,42437,Low,4,False,True,False,2026-03-12
7073,Daniel Jackson,martinezmia@example.net,393.391.0490x6648,"6981 Anderson Bypass, Lake Kimfurt, NJ 58496",Navarrostad,LOUISIANA,65219,America'S Top 120,Basic,198.34,2025-03-21,Overdue,Northeast,2027-05-06,46-55,Unemployed,14160.57,5398,High,5,True,False,False,2026-03-12
1613,Phillip Donaldson,wflowers@example.net,001-678-459-8416x30545,"24890 Roberts Road Apt. 668, Lake Amy, ME 23119",Jamesmouth,MICHIGAN,22616,America'S Top 200,Vip,81.84,2023-03-23,Overdue,Northwest,2026-09-23,18-25,Retired,3418.91,35109,Low,5,True,True,False,2026-03-12
2035,Derek Payne Md,vjones@example.com,856.398.5180x45993,"411 Kelley Ramp Apt. 367, Amandaton, AR 09670",Isaacview,NORTH DAKOTA,56024,America'S Top 120,Basic,241.28,2024-11-16,Paid,Southwest,2026-12-02,46-55,Retired,908.91,43176,High,6,False,True,True,2026-03-12
5324,Robert Vance,tdiaz@example.com,683.988.9601x446,"Unit 2673 Box 9750, DPO AE 48548",Lake Megan,IDAHO,85946,America'S Top 250,Basic,222.31,2024-01-18,Paid,Northwest,2027-04-12,26-35,Retired,2527.53,34911,Low,5,False,True,False,2026-03-12
1175,Matthew Morrison,teresa53@example.org,+1-770-236-5588x7435,"7913 Miller Light Apt. 642, West Richard, AL 63959",New Territown,VERMONT,86090,America'S Top 120,Standard,88.72,2021-07-22,Overdue,West,2026-10-08,65+,Student,2438.34,15966,High,1,False,False,False,2026-03-12
4657,Kevin Schneider,allen84@example.org,574-427-8060x97768,"10311 Margaret Mills, East Aprilville, WY 69444",South Leefurt,HAWAII,42370,America'S Top 500,Standard,105.72,2025-12-07,Overdue,South,2027-09-01,18-25,Self-Employed,11280.71,9417,High,6,True,True,True,2026-03-12
11040,Mark Morgan,omiller@example.com,+1-715-833-4201,"92174 Alyssa Road, Jasonmouth, AK 94927",Huffchester,SOUTH DAKOTA,10977,Sling Orange,Vip,227.56,2024-11-21,Disputed,Northeast,2028-02-09,46-55,Unemployed,2197.95,29913,High,6,False,True,True,2026-03-12
2782,Sheena Merritt,mary98@example.com,592-514-5328x65277,"15160 Wade Roads Suite 414, North Michelle, WV 09860",New Charles,MINNESOTA,64471,Sling Blue,Vip,54.59,2022-11-21,Overdue,Midwest,2027-07-25,26-35,Student,9913.48,31778,Medium,2,True,False,False,2026-03-12
3214,Shawn Watkins,prodriguez@example.net,809.209.8865x641,"680 Alan Ridge, Kellerville, NV 49785",Crosshaven,NEW MEXICO,17083,America'S Top 500,Premium,110.06,2024-09-28,Paid,Northwest,2027-07-09,18-25,Self-Employed,12593.29,24553,Medium,2,False,False,True,2026-03-12
3626,Benjamin Christian,johnsontraci@example.com,270.381.0450x4154,"1997 Emma Camp Suite 824, Velezport, NY 93581",East Feliciaberg,LOUISIANA,70565,Spanish Premium,Premium,84.83,2021-03-14,Disputed,South,2027-08-01,18-25,Employed,2654.41,43182,Medium,6,True,True,True,2026-03-12
9333,Sandra Gonzalez,margaret96@example.org,804.665.6567,"36789 Brooke Port Apt. 606, Crawfordport, ME 40330",Williamsport,ARIZONA,52656,America'S Top 250,Basic,87.28,2023-09-05,Paid,West,2028-03-04,18-25,Retired,11810.49,13240,High,2,False,True,False,2026-03-12
